18 November 2018 01:50:17 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     88.44         1.58487        0.246013         1.49061       -0.438059         1.29732       -0.607228         1.24833        -0.60955         1.23792       -0.607463         1.23589       -0.606961         1.23554       -0.606875         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.45         1.58259        0.242582         1.48939       -0.439356         1.29684       -0.607432          1.2482       -0.609586          1.2379       -0.607469         1.23589       -0.606962         1.23554       -0.606875         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.46         1.58031        0.239169         1.48817       -0.440645         1.29637       -0.607634         1.24808        -0.60962         1.23788       -0.607476         1.23589       -0.606964         1.23554       -0.606875         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.47         1.57803        0.235771         1.48695       -0.441927          1.2959       -0.607834         1.24795       -0.609655         1.23786       -0.607482         1.23588       -0.606965         1.23554       -0.606875         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.48         1.57574        0.232391         1.48573       -0.443201         1.29542       -0.608032         1.24783       -0.609689         1.23783       -0.607488         1.23588       -0.606966         1.23554       -0.606875         1.23549       -0.606861         1.23549        -0.60686         1.23549       -0.606859
     88.49         1.57346        0.229027         1.48452       -0.444468         1.29495       -0.608227         1.24771       -0.609722         1.23781       -0.607494         1.23588       -0.606967         1.23554       -0.606875         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
      88.5         1.57118         0.22568         1.48331       -0.445727         1.29448       -0.608421         1.24758       -0.609755         1.23779         -0.6075         1.23587       -0.606968         1.23554       -0.606875         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
     88.51          1.5689        0.222349          1.4821       -0.446979         1.29401       -0.608612         1.24746       -0.609787         1.23777       -0.607506         1.23587       -0.606969         1.23554       -0.606876         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
     88.52         1.56662        0.219034         1.48089       -0.448224         1.29355       -0.608802         1.24733       -0.609819         1.23774       -0.607512         1.23587        -0.60697         1.23554       -0.606876         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
     88.53         1.56434        0.215736         1.47969       -0.449461         1.29308       -0.608989         1.24721        -0.60985         1.23772       -0.607518         1.23587       -0.606971         1.23554       -0.606876         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
     88.54         1.56206        0.212455         1.47848       -0.450691         1.29261       -0.609174         1.24708       -0.609881          1.2377       -0.607523         1.23586       -0.606972         1.23554       -0.606876         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
     88.55         1.55978         0.20919         1.47728       -0.451914         1.29215       -0.609358         1.24696       -0.609912         1.23767       -0.607529         1.23586       -0.606972         1.23554       -0.606876         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
     88.56          1.5575        0.205941         1.47609        -0.45313         1.29169       -0.609539         1.24683       -0.609941         1.23765       -0.607534         1.23586       -0.606973         1.23554       -0.606876         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
     88.57         1.55523        0.202708         1.47489       -0.454338         1.29123       -0.609718         1.24671       -0.609971         1.23763        -0.60754         1.23585       -0.606974         1.23554       -0.606876         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
     88.58         1.55295        0.199491          1.4737       -0.455539         1.29077       -0.609895         1.24659           -0.61          1.2376       -0.607545         1.23585       -0.606975         1.23554       -0.606877         1.23549       -0.606862         1.23549        -0.60686         1.23549       -0.606859
