18 November 2018 01:39:16 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     97.21        -1.50236        0.721593          1.4857       -0.711943         1.20628       -0.595005         1.23804       -0.607939         1.23542       -0.606828         1.23552       -0.606873         1.23528       -0.606781         1.23473       -0.606051         1.23821       -0.600091         1.30933       -0.565046
     97.22        -1.49913        0.727163          1.4853       -0.712495         1.20623       -0.594939         1.23807       -0.607944         1.23541       -0.606828         1.23551       -0.606873         1.23529       -0.606781         1.23477        -0.60605         1.23862       -0.600119         1.31086       -0.565407
     97.23        -1.49586        0.732709         1.48488       -0.713045         1.20618       -0.594873         1.23809        -0.60795         1.23541       -0.606827         1.23551       -0.606873         1.23529        -0.60678         1.23482        -0.60605         1.23903       -0.600148          1.3125       -0.565771
     97.24        -1.49257        0.738228         1.48445       -0.713592         1.20614       -0.594808         1.23812       -0.607956          1.2354       -0.606827         1.23551       -0.606873         1.23529        -0.60678         1.23487        -0.60605         1.23944       -0.600179         1.31404        -0.56614
     97.25        -1.48924        0.743722         1.48401       -0.714136          1.2061       -0.594742         1.23814       -0.607962         1.23539       -0.606827         1.23551       -0.606873          1.2353       -0.606779         1.23492       -0.606051         1.23985        -0.60021         1.31547       -0.566513
     97.26        -1.48588         0.74919         1.48355       -0.714676         1.20606       -0.594676         1.23817       -0.607968         1.23539       -0.606827         1.23551       -0.606873          1.2353       -0.606779         1.23497       -0.606051         1.24025       -0.600243         1.31683       -0.566889
     97.27         -1.4825        0.754632         1.48309       -0.715214         1.20603       -0.594611         1.23819       -0.607974         1.23538       -0.606826         1.23551       -0.606873          1.2353       -0.606779         1.23502       -0.606051         1.24065       -0.600277         1.31813       -0.567269
     97.28        -1.47908        0.760048         1.48261       -0.715749           1.206       -0.594545         1.23821        -0.60798         1.23537       -0.606826         1.23551       -0.606873         1.23531       -0.606778         1.23507       -0.606052         1.24104       -0.600313          1.3195       -0.567653
     97.29        -1.47564        0.765439         1.48212       -0.716281         1.20598        -0.59448         1.23824       -0.607986         1.23537       -0.606826         1.23551       -0.606873         1.23531       -0.606778         1.23512       -0.606053         1.24143       -0.600349         1.32077       -0.568039
      97.3        -1.47218        0.770804         1.48163        -0.71681         1.20596       -0.594415         1.23826       -0.607992         1.23536       -0.606826         1.23551       -0.606873         1.23531       -0.606778         1.23517       -0.606054         1.24182       -0.600387         1.32209       -0.568429
     97.31        -1.46869        0.776142         1.48112       -0.717336         1.20595       -0.594349         1.23828       -0.607998         1.23536       -0.606825          1.2355       -0.606873         1.23532       -0.606777         1.23522       -0.606055         1.24221       -0.600426         1.32323       -0.568822
     97.32        -1.46517        0.781455         1.48061       -0.717858         1.20593       -0.594284          1.2383       -0.608005         1.23535       -0.606825          1.2355       -0.606873         1.23532       -0.606777         1.23527       -0.606056         1.24259       -0.600466          1.3244       -0.569218
     97.33        -1.46163        0.786742         1.48008       -0.718378         1.20593       -0.594219         1.23832       -0.608011         1.23534       -0.606824          1.2355       -0.606873         1.23533       -0.606776         1.23532       -0.606058         1.24297       -0.600507         1.32546       -0.569616
     97.34        -1.45807        0.792004         1.47955       -0.718894         1.20592       -0.594155         1.23834       -0.608017         1.23534       -0.606824          1.2355       -0.606873         1.23533       -0.606776         1.23538        -0.60606         1.24334        -0.60055         1.32643       -0.570017
     97.35        -1.45448        0.797239         1.47901       -0.719407         1.20592        -0.59409         1.23836       -0.608024         1.23533       -0.606824          1.2355       -0.606873         1.23534       -0.606776         1.23543       -0.606061         1.24371       -0.600593         1.32748        -0.57042
     97.36        -1.45087        0.802448         1.47846       -0.719917         1.20593       -0.594026         1.23838        -0.60803         1.23532       -0.606823          1.2355       -0.606873         1.23534       -0.606776         1.23548       -0.606063         1.24408       -0.600638         1.32846       -0.570825
